Car Brand,Model,Year,Mileage,Fuel Type,Engine Size,Transmission,Body Type,Color,Owner History,Price,Age
chevrolet,model a,2018,10483,diesel,4.5,manual,truck,black,first owner,17597.78,5
ford,model c,2007,139099,electric,3.0,automatic,sedan,blue,first owner,13816.72,16
chevrolet,model a,2012,33199,diesel,1.0,manual,hatchback,gray,second owner,13491.63,11
hyundai,model a,2019,57468,hybrid,3.0,automatic,truck,white,second owner,17801.53,4
chevrolet,model d,2007,193710,diesel,3.5,cvt,coupe,blue,third owner,8700.86,16
kia,model a,2012,150390,hybrid,1.8,automatic,coupe,white,second owner,9746.29,11
nissan,model e,2004,195443,electric,3.4,cvt,sedan,white,third owner,12110.33,19
chevrolet,model d,2019,298226,hybrid,3.3,automatic,sedan,blue,third owner,16818.63,4
mercedes,model e,2015,142209,diesel,2.0,automatic,hatchback,white,second owner,20167.84,8
chevrolet,model d,2017,223223,petrol,2.1,manual,hatchback,white,third owner,13305.71,6
chevrolet,model e,2023,276394,diesel,2.8,automatic,truck,red,third owner,15716.99,0
toyota,model a,2011,177969,hybrid,1.2,automatic,sedan,black,third owner,9286.54,12
volkswagen,model c,2001,107097,diesel,2.5,cvt,suv,red,third owner,7459.13,22
honda,model d,2006,89556,electric,4.4,automatic,coupe,gray,second owner,15860.51,17
honda,model e,2000,90144,electric,4.3,manual,coupe,black,third owner,13161.47,23
hyundai,model e,2005,124392,hybrid,1.5,manual,truck,black,second owner,10001.08,18
ford,model c,2014,195876,electric,4.4,cvt,coupe,red,second owner,15643.45,9
volkswagen,model e,2017,118768,diesel,1.1,cvt,truck,gray,first owner,17079.79,6
chevrolet,model b,2006,140203,electric,2.9,cvt,truck,blue,first owner,12786.14,17
ford,model e,2009,265690,electric,2.7,cvt,hatchback,gray,second owner,12193.63,14
nissan,model b,2012,199396,electric,3.7,automatic,truck,blue,first owner,13711.66,11
honda,model d,2015,255415,petrol,2.4,manual,suv,gray,third owner,12096.05,8
nissan,model e,2009,121454,petrol,2.5,automatic,truck,white,first owner,11516.31,14
chevrolet,model c,2009,267003,petrol,2.9,manual,truck,red,second owner,9467.58,14
honda,model b,2008,31144,hybrid,3.3,automatic,coupe,gray,second owner,11872.77,15
ford,model a,2022,154135,electric,2.8,manual,sedan,white,third owner,20485.77,1
chevrolet,model d,2006,8182,diesel,4.7,automatic,hatchback,black,first owner,12244.55,17
volkswagen,model a,2014,132906,petrol,2.2,automatic,coupe,gray,third owner,14555.15,9
toyota,model e,2001,77757,diesel,3.2,automatic,hatchback,white,first owner,8372.66,22
mercedes,model a,2009,204266,petrol,2.3,cvt,hatchback,black,second owner,13887.31,14
mercedes,model c,2012,244212,diesel,4.9,automatic,coupe,red,second owner,15735.8,11
kia,model c,2012,293759,hybrid,3.7,automatic,hatchback,gray,first owner,12177.86,11
kia,model c,2014,32725,petrol,4.9,manual,truck,blue,second owner,16839.13,9
ford,model c,2005,205322,hybrid,3.8,cvt,suv,white,third owner,7909.25,18
nissan,model a,2010,181739,petrol,1.1,manual,suv,red,first owner,12405.86,13
mercedes,model d,2006,82482,petrol,2.7,automatic,truck,blue,second owner,15751.85,17
toyota,model a,2021,94314,hybrid,4.0,manual,coupe,blue,second owner,17477.24,2
ford,model b,2007,190483,petrol,2.4,cvt,hatchback,red,first owner,9682.24,16
bmw,model e,2005,61545,electric,3.7,automatic,suv,red,second owner,17825.31,18
mercedes,model a,2004,56382,hybrid,4.1,manual,hatchback,white,first owner,17331.39,19
nissan,model d,2011,281981,petrol,4.6,automatic,hatchback,blue,first owner,10766.35,12
bmw,model e,2006,214200,diesel,4.4,cvt,truck,blue,second owner,14584.34,17
honda,model d,2003,183897,diesel,1.2,cvt,truck,gray,third owner,6875.43,20
chevrolet,model d,2002,153831,petrol,3.2,cvt,suv,blue,second owner,4851.48,21
mercedes,model e,2001,44599,petrol,3.5,automatic,truck,red,first owner,12714.63,22
bmw,model a,2011,145654,hybrid,3.0,cvt,hatchback,gray,second owner,19179.1,12
ford,model d,2001,22590,diesel,4.9,cvt,hatchback,blue,third owner,7165.51,22
ford,model a,2000,98658,diesel,4.0,automatic,sedan,red,third owner,8961.77,23
chevrolet,model b,2002,193786,hybrid,1.6,manual,hatchback,gray,second owner,7200.1,21
hyundai,model c,2019,266435,petrol,4.3,cvt,hatchback,black,first owner,16607.04,4
hyundai,model b,2004,219790,hybrid,1.2,automatic,coupe,white,first owner,9472.79,19
nissan,model c,2010,145898,electric,1.4,automatic,truck,white,first owner,17990.05,13
hyundai,model e,2005,60141,hybrid,2.2,cvt,coupe,white,second owner,11665.92,18
chevrolet,model a,2020,119668,petrol,2.8,automatic,sedan,black,second owner,16815.6,3
toyota,model a,2002,17488,petrol,3.7,manual,truck,blue,third owner,7585.71,21
bmw,model d,2004,227282,electric,2.6,automatic,truck,blue,second owner,15510.46,19
chevrolet,model d,2000,193281,hybrid,1.7,cvt,truck,gray,first owner,5590.78,23
ford,model e,2007,6689,petrol,2.1,cvt,truck,gray,second owner,13717.23,16
kia,model d,2005,230500,hybrid,5.0,cvt,coupe,gray,second owner,7091.48,18
bmw,model b,2004,144197,hybrid,3.7,automatic,coupe,blue,second owner,16320.59,19
ford,model b,2009,157621,petrol,4.4,manual,sedan,blue,third owner,10661.64,14
honda,model c,2018,11397,hybrid,1.4,manual,coupe,blue,second owner,19146.99,5
kia,model d,2018,217934,hybrid,4.6,automatic,suv,red,first owner,12953.43,5
honda,model c,2014,124374,diesel,4.5,manual,coupe,blue,first owner,14682.55,9
hyundai,model a,2006,137529,hybrid,3.5,cvt,truck,red,second owner,9554.01,17
ford,model a,2008,252086,diesel,2.7,cvt,hatchback,red,third owner,8338.86,15
toyota,model a,2006,72315,hybrid,3.6,cvt,sedan,red,second owner,12114.57,17
kia,model c,2011,99868,petrol,4.0,automatic,hatchback,red,first owner,12268.75,12
honda,model c,2023,94415,hybrid,1.8,cvt,suv,blue,second owner,21294.05,0
kia,model a,2017,202034,petrol,3.8,automatic,suv,gray,first owner,12022.71,6
volkswagen,model c,2000,24886,hybrid,3.6,manual,suv,gray,second owner,8880.69,23
kia,model b,2020,179271,petrol,3.2,automatic,sedan,blue,third owner,15578.57,3
hyundai,model b,2019,182467,petrol,1.2,manual,coupe,gray,third owner,13126.63,4
chevrolet,model e,2013,180105,diesel,2.8,automatic,coupe,gray,third owner,13660.66,10
nissan,model d,2011,297543,hybrid,1.3,automatic,coupe,red,first owner,11191.59,12
mercedes,model c,2020,239446,diesel,4.1,manual,hatchback,black,third owner,19971.22,3
bmw,model a,2000,13547,diesel,2.7,cvt,suv,white,second owner,15068.85,23
kia,model c,2019,20541,diesel,3.5,cvt,hatchback,red,second owner,19820.36,4
chevrolet,model c,2023,183069,hybrid,1.8,automatic,sedan,black,third owner,15140.3,0
nissan,model b,2014,42515,hybrid,3.7,automatic,suv,white,third owner,13984.36,9
chevrolet,model b,2006,120846,diesel,5.0,automatic,suv,white,second owner,11056.31,17
ford,model b,2020,69015,diesel,1.1,cvt,coupe,blue,third owner,19481.13,3
honda,model c,2015,268830,petrol,3.5,cvt,coupe,blue,second owner,12167.04,8
hyundai,model a,2016,257082,hybrid,4.1,manual,suv,gray,first owner,14433.54,7
chevrolet,model b,2009,96715,hybrid,4.9,manual,hatchback,black,second owner,11700.08,14
hyundai,model c,2002,166130,hybrid,1.3,automatic,truck,gray,first owner,4675.28,21
bmw,model e,2000,43818,diesel,4.5,automatic,suv,red,second owner,12363.6,23
hyundai,model b,2011,153259,hybrid,4.9,manual,coupe,white,first owner,11033.25,12
chevrolet,model c,2010,111142,petrol,4.4,manual,sedan,black,second owner,11579.85,13
ford,model c,2013,263533,diesel,2.9,automatic,sedan,black,second owner,12922.22,10
bmw,model d,2015,6247,electric,2.0,automatic,hatchback,red,second owner,22494.38,8
chevrolet,model d,2019,89699,petrol,3.8,cvt,truck,gray,first owner,19463.61,4
ford,model e,2012,54825,electric,2.7,cvt,suv,white,second owner,18101.06,11
nissan,model d,2020,104704,petrol,2.8,automatic,truck,blue,second owner,17937.39,3
ford,model e,2019,204013,diesel,1.1,manual,hatchback,gray,third owner,15009.5,4
volkswagen,model b,2017,106197,petrol,2.1,cvt,hatchback,white,first owner,18189.48,6
honda,model d,2017,202032,hybrid,3.8,cvt,hatchback,red,first owner,14415.04,6
nissan,model e,2004,186600,hybrid,2.9,cvt,truck,blue,second owner,6067.02,19
hyundai,model d,2022,127519,diesel,4.5,manual,hatchback,black,second owner,17673.19,1
hyundai,model d,2002,43431,electric,1.6,manual,coupe,black,first owner,11655.98,21
volkswagen,model a,2008,162768,petrol,4.6,cvt,sedan,white,third owner,9619.28,15
bmw,model a,2005,48570,petrol,1.9,manual,suv,black,first owner,15901.49,18
nissan,model b,2015,87733,diesel,3.3,cvt,truck,blue,first owner,14186.95,8
nissan,model d,2014,187638,petrol,1.5,manual,sedan,blue,first owner,12629.72,9
mercedes,model d,2008,130676,diesel,1.9,manual,truck,blue,first owner,16904.43,15
ford,model b,2006,257466,hybrid,2.5,automatic,truck,white,first owner,10380.39,17
honda,model b,2013,84637,hybrid,4.6,cvt,suv,gray,first owner,14664.94,10
toyota,model c,2021,41724,electric,3.3,cvt,truck,gray,second owner,23996.01,2
volkswagen,model e,2010,72590,hybrid,1.4,automatic,sedan,blue,first owner,15462.05,13
bmw,model a,2011,20624,diesel,1.8,cvt,hatchback,black,first owner,18293.61,12
mercedes,model e,2020,109735,diesel,3.8,automatic,hatchback,gray,first owner,21597.86,3
chevrolet,model e,2003,50719,petrol,4.8,cvt,sedan,black,second owner,9021.86,20
volkswagen,model e,2008,144668,hybrid,1.9,manual,coupe,gray,first owner,11031.13,15
chevrolet,model a,2005,289357,diesel,1.8,cvt,hatchback,red,first owner,7210.42,18
bmw,model b,2011,249016,hybrid,4.7,automatic,suv,gray,first owner,15565.73,12
volkswagen,model b,2011,256005,electric,1.6,cvt,coupe,gray,third owner,12048.6,12
bmw,model d,2012,237511,hybrid,1.3,manual,sedan,blue,second owner,17664.95,11
toyota,model e,2006,70309,petrol,1.9,automatic,hatchback,red,first owner,11132.11,17
chevrolet,model b,2001,298088,petrol,3.3,automatic,suv,red,second owner,6334.4,22
mercedes,model c,2005,257716,diesel,1.1,automatic,hatchback,black,first owner,14590.12,18
kia,model e,2022,76022,hybrid,1.1,manual,truck,gray,third owner,18952.25,1
nissan,model b,2015,173387,hybrid,2.6,automatic,truck,black,first owner,12090.5,8
nissan,model d,2001,155187,electric,2.1,manual,sedan,red,third owner,10741.27,22
nissan,model d,2011,115639,hybrid,3.0,automatic,suv,white,second owner,13832.4,12
nissan,model e,2001,279044,electric,4.3,automatic,coupe,red,second owner,7805.37,22
kia,model a,2002,251797,diesel,1.2,automatic,truck,black,second owner,7881.35,21
mercedes,model a,2002,247302,petrol,2.6,cvt,suv,white,second owner,10740.13,21
bmw,model a,2005,83278,petrol,4.6,cvt,coupe,red,first owner,16840.26,18
bmw,model d,2019,268029,diesel,2.7,cvt,truck,white,first owner,18354.16,4
mercedes,model b,2007,110036,diesel,3.9,automatic,coupe,red,third owner,17987.14,16
kia,model e,2001,212068,petrol,1.6,automatic,suv,white,second owner,6994.76,22
kia,model c,2002,30582,petrol,1.2,cvt,hatchback,white,first owner,8215.68,21
kia,model c,2018,33227,diesel,2.0,manual,sedan,red,first owner,19165.98,5
nissan,model e,2010,176636,electric,1.3,cvt,sedan,black,third owner,11900.28,13
hyundai,model c,2020,170929,diesel,4.6,manual,truck,gray,second owner,15621.42,3
kia,model d,2023,201344,electric,4.9,automatic,sedan,black,second owner,20245.08,0
volkswagen,model c,2006,14891,diesel,4.6,automatic,suv,white,second owner,11740.72,17
volkswagen,model d,2002,126168,petrol,3.0,cvt,suv,red,second owner,8879.82,21
toyota,model b,2011,220705,diesel,1.1,cvt,sedan,blue,first owner,10284.29,12
mercedes,model c,2007,104449,petrol,1.5,manual,coupe,red,third owner,15091.92,16
ford,model e,2008,165598,petrol,3.5,automatic,suv,black,first owner,8136.99,15
honda,model c,2007,102398,diesel,4.0,cvt,truck,gray,third owner,13235.2,16
hyundai,model a,2017,24060,diesel,3.8,automatic,truck,gray,first owner,15161.76,6
hyundai,model e,2005,177533,petrol,4.3,cvt,hatchback,red,second owner,7446.8,18
toyota,model e,2009,245689,electric,1.5,automatic,hatchback,red,first owner,13812.38,14
mercedes,model d,2018,47349,petrol,3.4,manual,suv,white,first owner,21792.24,5
toyota,model d,2016,131442,hybrid,3.8,automatic,coupe,white,third owner,15932.17,7
nissan,model d,2010,201623,diesel,2.3,automatic,suv,black,third owner,9084.71,13
ford,model b,2015,79056,petrol,3.3,manual,sedan,red,second owner,17566.12,8
honda,model c,2019,7157,hybrid,2.7,automatic,truck,white,second owner,17692.82,4
chevrolet,model e,2023,143296,hybrid,4.4,manual,suv,red,first owner,20862.41,0
bmw,model b,2008,36250,electric,2.0,automatic,sedan,blue,first owner,22039.48,15
honda,model d,2015,187723,petrol,1.1,cvt,suv,blue,first owner,12865.95,8
bmw,model c,2004,186121,diesel,5.0,cvt,suv,blue,third owner,13081.6,19
ford,model d,2010,95868,diesel,1.4,manual,sedan,red,first owner,12656.36,13
bmw,model c,2014,196679,diesel,3.6,automatic,coupe,blue,third owner,16987.2,9
volkswagen,model d,2021,239710,hybrid,2.6,automatic,sedan,red,first owner,16267.7,2
bmw,model e,2021,159743,electric,2.5,manual,coupe,white,third owner,23805.23,2
mercedes,model a,2001,134021,petrol,3.1,cvt,suv,red,second owner,13214.43,22
volkswagen,model c,2021,63749,petrol,2.6,manual,truck,red,second owner,19132.71,2
chevrolet,model d,2000,186959,diesel,1.6,manual,suv,blue,first owner,6914.45,23
nissan,model a,2009,232901,hybrid,1.1,automatic,suv,black,third owner,11900.18,14
mercedes,model b,2006,188298,electric,3.5,cvt,sedan,gray,third owner,18196.7,17
chevrolet,model c,2014,41751,diesel,1.3,cvt,coupe,blue,third owner,13727.18,9
kia,model e,2007,77523,hybrid,1.8,automatic,coupe,red,first owner,12010.13,16
bmw,model b,2023,277588,hybrid,2.5,automatic,truck,white,first owner,23998.79,0
ford,model b,2012,219460,electric,4.0,automatic,coupe,blue,second owner,13826.46,11
nissan,model d,2004,39970,electric,1.0,cvt,suv,gray,first owner,13861.29,19
toyota,model a,2016,234691,petrol,2.7,cvt,hatchback,gray,third owner,12540.89,7
nissan,model a,2013,274173,diesel,2.8,cvt,truck,blue,second owner,12424.64,10
toyota,model c,2011,101272,diesel,4.9,manual,sedan,gray,third owner,15605.13,12
chevrolet,model d,2000,124813,diesel,1.9,manual,suv,gray,first owner,10062.62,23
volkswagen,model c,2013,241938,hybrid,4.1,automatic,sedan,black,third owner,10251.41,10
chevrolet,model e,2005,168206,petrol,1.2,cvt,suv,gray,third owner,9048.07,18
kia,model e,2022,139389,petrol,1.7,cvt,suv,gray,third owner,21174.34,1
toyota,model e,2011,162747,diesel,4.5,automatic,hatchback,white,third owner,11458.31,12
mercedes,model c,2022,134274,electric,3.3,cvt,coupe,blue,first owner,28510.65,1
nissan,model d,2015,239342,hybrid,1.9,manual,hatchback,blue,second owner,13012.7,8
hyundai,model c,2020,59232,diesel,4.8,automatic,suv,white,third owner,19108.2,3
kia,model c,2023,200798,electric,1.2,manual,sedan,black,second owner,21800.39,0
kia,model d,2008,185918,diesel,4.6,manual,truck,black,first owner,7590.98,15
volkswagen,model d,2005,208655,diesel,2.9,manual,coupe,blue,third owner,6675.47,18
ford,model c,2015,19911,electric,1.4,cvt,coupe,black,first owner,17572.25,8
mercedes,model c,2008,136996,diesel,3.1,manual,coupe,white,second owner,17046.43,15
honda,model e,2008,21772,diesel,1.4,cvt,sedan,white,second owner,12741.75,15
hyundai,model d,2021,172859,petrol,3.9,cvt,suv,black,first owner,16793.77,2
toyota,model b,2012,226719,hybrid,4.0,cvt,hatchback,red,third owner,9809.84,11
kia,model e,2010,138912,diesel,1.5,manual,hatchback,gray,second owner,12293.59,13
mercedes,model a,2001,291677,electric,1.3,automatic,coupe,black,third owner,13132.23,22
kia,model e,2007,83084,electric,3.6,automatic,sedan,white,third owner,15882.91,16
volkswagen,model d,2008,240055,petrol,1.4,automatic,coupe,gray,first owner,8200.5,15
chevrolet,model a,2004,268048,petrol,3.1,cvt,truck,white,first owner,8561.18,19
chevrolet,model e,2003,172040,diesel,2.1,manual,truck,black,third owner,6620.57,20
volkswagen,model b,2007,75083,diesel,2.4,cvt,truck,gray,second owner,10573.48,16
honda,model c,2000,292593,electric,1.8,cvt,hatchback,black,first owner,7716.33,23
volkswagen,model d,2003,291914,petrol,1.9,manual,truck,gray,third owner,6410.02,20
honda,model c,2004,31056,petrol,3.6,automatic,hatchback,gray,third owner,10961.41,19
ford,model e,2020,105002,petrol,1.2,cvt,truck,gray,third owner,17255.08,3
mercedes,model c,2011,158727,electric,1.2,automatic,sedan,red,first owner,19877.59,12
chevrolet,model a,2016,210322,hybrid,4.8,cvt,suv,red,second owner,15366.03,7
ford,model e,2016,190009,petrol,1.6,cvt,coupe,black,second owner,14087.86,7
toyota,model d,2008,214054,diesel,4.0,cvt,coupe,gray,second owner,7589.09,15
nissan,model c,2000,269630,hybrid,4.0,cvt,truck,black,third owner,6009.92,23
volkswagen,model e,2001,254395,petrol,2.1,manual,hatchback,black,second owner,4524.4,22
toyota,model a,2017,52561,petrol,4.0,cvt,suv,white,second owner,18632.18,6
ford,model b,2022,180246,electric,3.2,cvt,coupe,white,third owner,19716.6,1
kia,model d,2016,254948,hybrid,3.8,automatic,suv,blue,third owner,14830.4,7
hyundai,model e,2023,53918,electric,3.1,cvt,suv,white,first owner,23023.09,0
honda,model c,2002,217932,petrol,3.2,manual,sedan,blue,third owner,6180.23,21
ford,model a,2020,155742,petrol,1.7,cvt,hatchback,gray,second owner,16987.46,3
mercedes,model a,2014,186115,diesel,1.7,automatic,coupe,gray,second owner,17323.98,9
nissan,model a,2002,272956,hybrid,3.7,manual,truck,red,second owner,7814.3,21
hyundai,model a,2005,185638,hybrid,2.1,cvt,suv,black,second owner,6334.61,18
chevrolet,model b,2008,110955,petrol,3.3,cvt,sedan,blue,third owner,12369.25,15
hyundai,model d,2021,19406,petrol,2.6,manual,hatchback,red,third owner,18073.84,2
hyundai,model a,2022,94510,electric,1.4,manual,hatchback,red,first owner,22853.74,1
hyundai,model e,2007,37254,petrol,4.4,cvt,truck,blue,third owner,12743.4,16
toyota,model c,2006,158953,electric,2.9,automatic,sedan,black,first owner,12745.99,17
bmw,model a,2016,106332,hybrid,5.0,manual,hatchback,black,first owner,23445.14,7
chevrolet,model c,2015,206243,electric,1.0,cvt,sedan,gray,third owner,15942.31,8
bmw,model e,2002,184193,electric,5.0,cvt,truck,blue,second owner,14919.65,21
mercedes,model e,2008,74597,petrol,2.8,manual,suv,white,third owner,18470.26,15
chevrolet,model b,2015,72829,electric,1.4,cvt,suv,black,second owner,17735.95,8
toyota,model d,2006,50076,electric,4.2,cvt,hatchback,gray,first owner,14098.98,17
chevrolet,model c,2013,43411,diesel,1.6,manual,hatchback,black,third owner,13827.87,10
chevrolet,model a,2011,111092,hybrid,1.9,cvt,hatchback,red,third owner,15799.91,12
mercedes,model e,2008,234700,electric,2.6,manual,hatchback,gray,third owner,19414.85,15
mercedes,model a,2006,100648,hybrid,2.5,cvt,truck,gray,second owner,17103.2,17
kia,model a,2002,276267,diesel,3.3,cvt,suv,red,second owner,7819.47,21
kia,model b,2012,247938,hybrid,2.1,automatic,suv,blue,first owner,10893.8,11
volkswagen,model a,2020,285458,electric,3.1,automatic,sedan,white,third owner,16636.57,3
kia,model b,2017,294902,diesel,2.8,automatic,coupe,black,first owner,14705.4,6
chevrolet,model b,2002,127867,electric,4.5,manual,sedan,blue,second owner,10726.98,21
honda,model c,2005,143342,electric,4.2,automatic,sedan,blue,third owner,13459.86,18
honda,model e,2023,174255,hybrid,3.8,automatic,sedan,black,third owner,18516.84,0
honda,model d,2019,146321,electric,3.8,manual,truck,black,first owner,21557.89,4
volkswagen,model a,2005,12380,petrol,2.8,manual,truck,red,third owner,10935.59,18
kia,model b,2005,215232,petrol,2.6,cvt,suv,white,third owner,8093.81,18
bmw,model e,2012,264168,petrol,1.9,manual,sedan,white,third owner,18085.2,11
honda,model b,2007,72778,electric,1.0,cvt,suv,blue,third owner,13505.97,16
ford,model b,2003,249234,hybrid,2.2,automatic,coupe,gray,second owner,6641.65,20
kia,model d,2016,11097,diesel,2.0,manual,hatchback,blue,third owner,15126.5,7
toyota,model a,2020,45257,electric,1.4,manual,hatchback,blue,first owner,20456.52,3
nissan,model b,2014,5757,electric,2.9,manual,truck,white,third owner,18589.34,9
honda,model e,2017,72696,hybrid,2.8,cvt,hatchback,black,first owner,18951.81,6
nissan,model d,2010,168281,petrol,2.2,automatic,hatchback,gray,third owner,10890.33,13
toyota,model b,2015,97439,petrol,1.3,automatic,sedan,gray,first owner,15968.8,8
toyota,model c,2011,86246,diesel,1.2,cvt,hatchback,red,third owner,13449.59,12
toyota,model e,2006,119423,electric,2.2,cvt,hatchback,blue,third owner,14323.54,17
honda,model d,2002,125915,diesel,1.9,automatic,coupe,blue,third owner,8546.12,21
kia,model e,2014,201544,hybrid,2.3,cvt,truck,red,second owner,13485.86,9
ford,model c,2001,30169,hybrid,2.5,manual,sedan,blue,first owner,7182.81,22
honda,model a,2015,136756,electric,2.5,manual,sedan,blue,first owner,18500.21,8
kia,model c,2019,12123,petrol,3.7,automatic,hatchback,red,third owner,18611.53,4
toyota,model d,2006,189177,hybrid,4.8,manual,truck,black,third owner,9355.32,17
volkswagen,model c,2004,218124,petrol,4.1,manual,coupe,black,third owner,6948.63,19
volkswagen,model b,2001,162629,electric,2.3,manual,coupe,white,second owner,7403.02,22
chevrolet,model c,2020,185801,diesel,2.6,automatic,coupe,blue,second owner,16968.31,3
chevrolet,model e,2007,249671,petrol,1.8,manual,suv,gray,second owner,8402.83,16
hyundai,model b,2023,31346,electric,1.2,automatic,coupe,gray,first owner,23470.8,0
kia,model e,2020,63795,petrol,2.3,cvt,truck,red,first owner,16988.39,3
honda,model b,2001,189018,electric,2.1,manual,sedan,gray,second owner,10860.79,22
mercedes,model c,2012,267406,petrol,2.7,manual,truck,blue,first owner,15194.02,11
kia,model e,2008,130853,electric,2.1,cvt,sedan,white,second owner,14698.24,15
toyota,model b,2000,54508,petrol,1.8,cvt,sedan,black,second owner,9021.3,23
honda,model c,2000,82342,hybrid,4.6,automatic,sedan,red,second owner,9477.43,23
nissan,model b,2013,190818,electric,3.4,automatic,hatchback,white,second owner,14574.99,10
honda,model a,2005,78614,petrol,4.1,cvt,sedan,red,third owner,12435.23,18
toyota,model d,2005,289615,diesel,3.1,manual,suv,red,third owner,9655.25,18
kia,model b,2006,222478,diesel,2.2,manual,suv,gray,third owner,7695.04,17
nissan,model c,2007,280994,hybrid,3.3,cvt,hatchback,blue,third owner,10255.83,16
nissan,model a,2006,6627,hybrid,2.5,cvt,sedan,blue,third owner,13455.97,17
toyota,model d,2015,218682,petrol,4.7,manual,truck,gray,first owner,11448.91,8
honda,model d,2022,74806,petrol,1.9,manual,hatchback,black,first owner,17849.56,1
ford,model a,2018,150987,petrol,2.7,automatic,sedan,blue,second owner,15331.01,5
ford,model c,2011,48237,petrol,4.3,automatic,hatchback,blue,first owner,12827.92,12
volkswagen,model c,2016,147908,petrol,4.2,manual,suv,white,third owner,14537.6,7
bmw,model c,2009,255298,petrol,4.2,manual,suv,gray,second owner,15005.01,14
mercedes,model d,2013,8059,hybrid,4.3,manual,hatchback,red,third owner,21129.89,10
hyundai,model b,2009,127862,hybrid,4.9,cvt,suv,black,first owner,13756.71,14
