Car Brand,Model,Year,Mileage,Fuel Type,Engine Size,Transmission,Body Type,Color,Owner History,Price,Age
toyota,model c,2003,43119,petrol,4.1,automatic,truck,red,third owner,9604.52,20
chevrolet,model c,2001,80700,petrol,4.6,manual,coupe,red,second owner,10287.29,22
bmw,model e,2003,212123,diesel,4.9,manual,truck,black,third owner,12929.72,20
mercedes,model a,2000,35102,diesel,1.6,automatic,sedan,red,third owner,14747.84,23
honda,model b,2013,132349,electric,1.0,cvt,suv,red,third owner,18404.44,10
mercedes,model e,2018,134289,electric,1.4,automatic,suv,blue,third owner,24842.13,5
mercedes,model c,2015,12471,electric,2.4,manual,truck,white,second owner,24538.29,8
mercedes,model a,2015,97479,hybrid,1.3,cvt,sedan,red,first owner,22580.19,8
volkswagen,model b,2018,238476,petrol,3.7,cvt,suv,black,first owner,12731.22,5
bmw,model e,2007,239977,petrol,2.5,automatic,coupe,white,third owner,13339.61,16
kia,model a,2010,240797,petrol,4.7,cvt,coupe,red,second owner,10268.97,13
hyundai,model a,2008,218196,hybrid,1.6,cvt,hatchback,gray,third owner,11032.67,15
bmw,model c,2001,176634,hybrid,1.2,cvt,truck,white,third owner,12762.12,22
chevrolet,model e,2007,249671,petrol,1.8,manual,suv,gray,second owner,8402.83,16
mercedes,model e,2005,25153,electric,2.5,manual,truck,black,second owner,18056.93,18
hyundai,model b,2018,96356,diesel,2.7,automatic,sedan,black,third owner,16848.65,5
ford,model c,2009,29330,diesel,1.6,manual,sedan,red,first owner,12743.45,14
toyota,model d,2021,88375,petrol,1.7,automatic,suv,red,first owner,18756.96,2
toyota,model b,2015,97439,petrol,1.3,automatic,sedan,gray,first owner,15968.8,8
nissan,model b,2017,182543,electric,2.4,automatic,suv,red,second owner,15698.24,6
toyota,model c,2018,78621,electric,2.6,manual,coupe,black,third owner,20463.74,5
toyota,model c,2017,81207,petrol,4.1,manual,truck,gray,second owner,18816.32,6
toyota,model c,2016,75133,hybrid,2.0,manual,sedan,white,second owner,18221.79,7
mercedes,model e,2013,189516,electric,1.5,manual,coupe,blue,third owner,21515.19,10
toyota,model e,2023,128502,diesel,2.3,cvt,sedan,black,second owner,19077.63,0
hyundai,model e,2019,96175,petrol,2.5,cvt,hatchback,gray,third owner,19230.81,4
honda,model b,2019,200419,hybrid,1.8,manual,suv,gray,first owner,13729.4,4
bmw,model d,2018,243430,hybrid,4.6,manual,suv,red,third owner,17907.74,5
nissan,model c,2009,199893,diesel,3.7,manual,coupe,gray,third owner,8524.31,14
nissan,model b,2022,65304,petrol,1.7,cvt,sedan,red,third owner,19013.23,1
volkswagen,model c,2020,5033,diesel,3.7,automatic,hatchback,gray,second owner,18958.4,3
bmw,model a,2014,263859,petrol,3.3,automatic,suv,blue,first owner,17981.56,9
kia,model b,2016,52371,diesel,2.1,cvt,hatchback,blue,first owner,16970.62,7
volkswagen,model b,2005,271926,hybrid,3.0,cvt,sedan,white,third owner,8177.1,18
bmw,model c,2017,178548,hybrid,2.5,manual,suv,white,third owner,17946.75,6
ford,model b,2009,157621,petrol,4.4,manual,sedan,blue,third owner,10661.64,14
hyundai,model a,2011,20116,electric,1.3,automatic,suv,blue,second owner,16564.49,12
hyundai,model d,2001,183799,electric,2.8,cvt,hatchback,gray,second owner,10916.46,22
honda,model a,2012,61590,diesel,1.9,automatic,suv,red,third owner,14143.85,11
honda,model e,2018,57206,petrol,1.8,manual,hatchback,gray,third owner,18824.02,5
chevrolet,model c,2003,205027,diesel,1.7,cvt,hatchback,red,first owner,7536.02,20
nissan,model d,2009,264537,diesel,2.7,cvt,truck,black,second owner,9026.53,14
nissan,model a,2015,245534,petrol,3.5,manual,coupe,white,first owner,13243.35,8
ford,model b,2020,94482,hybrid,1.1,cvt,suv,blue,second owner,17344.53,3
ford,model b,2022,180246,electric,3.2,cvt,coupe,white,third owner,19716.6,1
ford,model e,2017,139588,electric,2.1,cvt,coupe,black,third owner,20029.36,6
nissan,model d,2002,222341,diesel,2.9,manual,hatchback,red,second owner,7663.46,21
bmw,model d,2015,28489,diesel,1.9,manual,sedan,gray,first owner,22047.02,8
toyota,model d,2016,131442,hybrid,3.8,automatic,coupe,white,third owner,15932.17,7
kia,model e,2020,131046,petrol,4.9,manual,sedan,white,first owner,19243.67,3
honda,model c,2002,217932,petrol,3.2,manual,sedan,blue,third owner,6180.23,21
ford,model c,2009,183560,hybrid,1.8,cvt,suv,gray,second owner,9913.81,14
ford,model e,2007,6689,petrol,2.1,cvt,truck,gray,second owner,13717.23,16
hyundai,model e,2009,288156,hybrid,1.3,cvt,hatchback,blue,second owner,8908.32,14
bmw,model a,2012,78280,hybrid,4.0,automatic,hatchback,blue,third owner,19667.26,11
honda,model a,2006,147959,hybrid,4.3,automatic,truck,white,first owner,12046.99,17
toyota,model a,2018,201978,hybrid,3.8,automatic,truck,gray,second owner,16285.17,5
bmw,model e,2017,260759,electric,4.2,automatic,coupe,blue,first owner,22014.66,6
toyota,model d,2016,166402,diesel,3.2,automatic,hatchback,white,second owner,14658.43,7
chevrolet,model d,2011,296628,petrol,3.5,automatic,suv,red,second owner,10639.31,12
kia,model e,2011,238174,diesel,2.6,manual,hatchback,blue,third owner,12389.7,12
bmw,model d,2002,140289,hybrid,4.3,cvt,suv,red,third owner,13559.23,21
nissan,model c,2022,255089,hybrid,2.8,manual,hatchback,white,third owner,15680.89,1
bmw,model a,2011,145654,hybrid,3.0,cvt,hatchback,gray,second owner,19179.1,12
nissan,model c,2016,287175,diesel,2.3,automatic,hatchback,blue,second owner,11735.47,7
kia,model e,2013,248667,diesel,2.0,manual,coupe,red,first owner,11250.76,10
honda,model c,2023,21773,hybrid,3.0,automatic,coupe,red,third owner,21996.7,0
nissan,model b,2003,201098,hybrid,2.7,cvt,sedan,blue,second owner,8284.4,20
chevrolet,model d,2004,199541,hybrid,2.6,cvt,hatchback,gray,first owner,5612.74,19
toyota,model d,2016,287307,petrol,1.1,cvt,truck,black,second owner,14025.34,7
toyota,model e,2011,81181,electric,1.7,cvt,truck,red,third owner,18329.44,12
volkswagen,model e,2001,254395,petrol,2.1,manual,hatchback,black,second owner,4524.4,22
toyota,model a,2016,142498,electric,3.4,manual,suv,white,second owner,19725.89,7
ford,model b,2019,102087,petrol,2.9,automatic,truck,gray,first owner,16727.63,4
volkswagen,model b,2004,259764,hybrid,2.5,cvt,truck,red,first owner,6879.0,19
hyundai,model d,2004,235935,hybrid,3.4,cvt,coupe,black,first owner,9130.07,19
volkswagen,model c,2017,240533,diesel,5.0,cvt,coupe,blue,third owner,14385.33,6
toyota,model b,2000,54508,petrol,1.8,cvt,sedan,black,second owner,9021.3,23
nissan,model a,2010,181739,petrol,1.1,manual,suv,red,first owner,12405.86,13
mercedes,model e,2007,283470,hybrid,4.9,cvt,sedan,red,first owner,15436.94,16
mercedes,model e,2018,212047,hybrid,3.1,cvt,suv,white,first owner,20299.09,5
nissan,model c,2010,145898,electric,1.4,automatic,truck,white,first owner,17990.05,13
nissan,model c,2010,246366,electric,4.6,cvt,coupe,gray,second owner,12421.71,13
toyota,model e,2001,88617,petrol,4.4,cvt,truck,white,third owner,10295.2,22
nissan,model a,2004,293767,petrol,2.7,automatic,sedan,gray,third owner,7201.44,19
bmw,model b,2013,242980,diesel,1.6,cvt,truck,blue,third owner,17690.05,10
volkswagen,model a,2009,265544,diesel,1.5,automatic,sedan,gray,third owner,8283.3,14
mercedes,model a,2005,197242,electric,4.3,cvt,coupe,black,third owner,16260.79,18
hyundai,model e,2019,22637,petrol,2.7,manual,truck,black,third owner,19369.48,4
hyundai,model e,2005,60141,hybrid,2.2,cvt,coupe,white,second owner,11665.92,18
nissan,model e,2009,121454,petrol,2.5,automatic,truck,white,first owner,11516.31,14
honda,model d,2015,255415,petrol,2.4,manual,suv,gray,third owner,12096.05,8
chevrolet,model e,2003,172040,diesel,2.1,manual,truck,black,third owner,6620.57,20
honda,model e,2004,105857,petrol,2.6,automatic,truck,red,second owner,9057.56,19
kia,model e,2007,83084,electric,3.6,automatic,sedan,white,third owner,15882.91,16
mercedes,model c,2020,256611,electric,1.5,cvt,coupe,black,second owner,23817.19,3
hyundai,model b,2016,247253,electric,1.6,cvt,suv,white,third owner,16040.14,7
nissan,model c,2010,41958,petrol,4.9,manual,suv,gray,second owner,15032.57,13
ford,model b,2005,12537,petrol,2.2,automatic,coupe,red,first owner,10886.58,18
nissan,model a,2023,67106,diesel,2.0,automatic,hatchback,white,second owner,21392.62,0
volkswagen,model a,2021,219849,electric,1.5,cvt,coupe,white,first owner,18800.1,2
ford,model c,2019,238506,hybrid,2.3,manual,truck,gray,first owner,16936.89,4
nissan,model e,2021,261151,electric,3.2,automatic,sedan,blue,second owner,18923.87,2
chevrolet,model d,2018,73934,electric,3.8,automatic,sedan,blue,first owner,20527.93,5
ford,model a,2007,9887,diesel,4.0,cvt,sedan,gray,second owner,10769.63,16
nissan,model b,2005,279089,petrol,4.0,manual,suv,red,first owner,9723.62,18
volkswagen,model c,2000,55262,petrol,3.0,automatic,suv,white,third owner,9328.58,23
nissan,model e,2004,195443,electric,3.4,cvt,sedan,white,third owner,12110.33,19
ford,model c,2001,75327,electric,4.0,manual,suv,white,third owner,13735.98,22
chevrolet,model d,2018,179433,diesel,2.3,manual,coupe,blue,second owner,15590.63,5
volkswagen,model e,2014,166777,electric,3.7,manual,suv,white,first owner,14008.13,9
hyundai,model a,2016,257082,hybrid,4.1,manual,suv,gray,first owner,14433.54,7
bmw,model c,2017,272168,diesel,3.7,cvt,truck,white,second owner,17412.03,6
bmw,model e,2021,283481,diesel,1.7,cvt,sedan,black,first owner,21960.89,2
chevrolet,model b,2015,115092,hybrid,2.4,manual,coupe,red,third owner,14367.57,8
honda,model d,2003,183897,diesel,1.2,cvt,truck,gray,third owner,6875.43,20
hyundai,model a,2015,51122,electric,1.9,manual,suv,gray,first owner,17702.68,8
ford,model d,2018,259929,diesel,4.0,cvt,hatchback,black,third owner,14951.22,5
toyota,model d,2006,189177,hybrid,4.8,manual,truck,black,third owner,9355.32,17
nissan,model e,2006,191498,petrol,4.1,manual,sedan,gray,third owner,9019.67,17
volkswagen,model b,2002,221160,hybrid,1.2,manual,sedan,red,second owner,6851.23,21
chevrolet,model d,2014,151012,hybrid,3.5,manual,truck,blue,first owner,10510.24,9
honda,model b,2006,196266,hybrid,4.8,manual,coupe,red,first owner,7411.13,17
kia,model d,2015,264087,electric,3.1,automatic,truck,white,second owner,16239.93,8
mercedes,model b,2019,176337,electric,2.6,manual,sedan,black,second owner,21712.08,4
kia,model a,2019,108427,petrol,4.8,cvt,suv,gray,second owner,16779.74,4
hyundai,model d,2019,214104,electric,1.7,cvt,sedan,gray,third owner,17235.74,4
ford,model b,2012,263442,electric,2.4,manual,suv,black,third owner,14548.52,11
bmw,model a,2019,60854,hybrid,4.0,automatic,sedan,gray,second owner,21706.55,4
toyota,model d,2007,132830,diesel,3.9,automatic,truck,gray,first owner,13888.27,16
mercedes,model a,2003,292047,diesel,2.5,automatic,suv,gray,second owner,13107.16,20
ford,model d,2000,239478,electric,2.9,cvt,suv,white,third owner,10175.61,23
ford,model e,2016,190009,petrol,1.6,cvt,coupe,black,second owner,14087.86,7
mercedes,model a,2015,131860,electric,3.7,cvt,suv,blue,third owner,22367.88,8
toyota,model b,2023,282573,diesel,3.9,automatic,truck,gray,second owner,18348.27,0
ford,model b,2009,287689,electric,2.1,cvt,suv,white,first owner,11017.06,14
mercedes,model b,2013,151054,diesel,3.1,automatic,suv,white,second owner,16222.2,10
mercedes,model e,2022,274091,hybrid,1.1,manual,sedan,gray,second owner,23240.61,1
toyota,model b,2012,107892,electric,1.2,manual,suv,blue,third owner,18011.16,11
bmw,model c,2008,81069,diesel,3.7,cvt,sedan,red,third owner,15682.05,15
mercedes,model d,2013,8059,hybrid,4.3,manual,hatchback,red,third owner,21129.89,10
chevrolet,model c,2016,5872,diesel,2.8,manual,truck,black,third owner,14752.31,7
nissan,model c,2011,207722,diesel,3.0,automatic,hatchback,black,second owner,11273.54,12
nissan,model d,2015,204088,hybrid,1.6,automatic,truck,red,second owner,14362.79,8
chevrolet,model b,2014,23300,hybrid,2.9,manual,truck,blue,second owner,14219.69,9
chevrolet,model b,2018,123804,petrol,3.0,cvt,hatchback,red,third owner,18944.71,5
ford,model e,2008,45253,diesel,3.3,manual,hatchback,red,second owner,13035.43,15
ford,model d,2020,123226,hybrid,2.6,manual,truck,black,first owner,19165.84,3
honda,model a,2011,241584,diesel,3.8,automatic,truck,red,third owner,9514.82,12
kia,model b,2002,227014,petrol,1.2,cvt,sedan,gray,second owner,8121.21,21
honda,model d,2013,55108,electric,1.0,manual,suv,red,second owner,17879.05,10
kia,model a,2001,229569,hybrid,4.9,cvt,hatchback,gray,third owner,4321.29,22
honda,model d,2016,43524,petrol,2.8,cvt,coupe,black,third owner,16244.2,7
toyota,model b,2020,147421,hybrid,3.0,cvt,suv,white,first owner,17176.92,3
mercedes,model d,2020,32083,hybrid,4.9,manual,hatchback,black,first owner,21753.87,3
kia,model a,2010,175013,electric,1.3,manual,sedan,black,second owner,13374.88,13
kia,model c,2000,255463,hybrid,2.9,automatic,coupe,white,first owner,6062.64,23
chevrolet,model c,2006,164107,diesel,2.1,automatic,hatchback,red,first owner,9292.49,17
hyundai,model e,2009,96177,hybrid,3.8,manual,coupe,red,second owner,12152.61,14
toyota,model d,2008,214054,diesel,4.0,cvt,coupe,gray,second owner,7589.09,15
chevrolet,model d,2002,153831,petrol,3.2,cvt,suv,blue,second owner,4851.48,21
kia,model e,2021,221101,electric,4.2,manual,suv,red,third owner,17435.6,2
toyota,model b,2001,128029,electric,3.0,manual,sedan,red,second owner,13736.71,22
nissan,model b,2013,190818,electric,3.4,automatic,hatchback,white,second owner,14574.99,10
toyota,model a,2022,119188,hybrid,1.7,cvt,truck,black,first owner,19348.47,1
ford,model e,2019,204013,diesel,1.1,manual,hatchback,gray,third owner,15009.5,4
chevrolet,model d,2000,124813,diesel,1.9,manual,suv,gray,first owner,10062.62,23
kia,model a,2004,230639,electric,3.8,automatic,hatchback,gray,first owner,8685.78,19
honda,model c,2022,268286,electric,2.4,manual,sedan,white,third owner,21443.26,1
honda,model d,2021,136428,diesel,3.1,automatic,sedan,red,first owner,20900.36,2
chevrolet,model e,2009,251444,hybrid,2.5,manual,sedan,black,third owner,10853.78,14
mercedes,model d,2005,78573,hybrid,1.4,cvt,suv,white,third owner,16587.75,18
bmw,model b,2004,91194,diesel,4.1,cvt,sedan,blue,first owner,14668.12,19
hyundai,model c,2020,51827,electric,1.9,cvt,truck,blue,first owner,19944.4,3
ford,model c,2016,24724,electric,2.9,cvt,truck,gray,first owner,18075.43,7
toyota,model a,2005,223727,diesel,3.8,cvt,truck,blue,third owner,6431.91,18
hyundai,model e,2005,177533,petrol,4.3,cvt,hatchback,red,second owner,7446.8,18
chevrolet,model d,2000,193281,hybrid,1.7,cvt,truck,gray,first owner,5590.78,23
bmw,model e,2017,100808,hybrid,3.3,cvt,suv,white,first owner,23966.87,6
toyota,model a,2011,195580,petrol,1.5,automatic,truck,black,second owner,9758.85,12
volkswagen,model a,2005,12380,petrol,2.8,manual,truck,red,third owner,10935.59,18
honda,model e,2008,21772,diesel,1.4,cvt,sedan,white,second owner,12741.75,15
hyundai,model c,2010,64026,hybrid,4.4,automatic,hatchback,blue,first owner,12441.29,13
bmw,model a,2021,100887,electric,2.3,cvt,truck,blue,second owner,28859.6,2
volkswagen,model c,2012,229558,diesel,1.3,manual,hatchback,blue,first owner,9791.58,11
ford,model d,2020,89348,electric,4.0,manual,hatchback,gray,second owner,22998.52,3
nissan,model a,2001,191940,diesel,1.3,cvt,sedan,white,first owner,6982.72,22
toyota,model b,2014,285203,diesel,3.9,automatic,hatchback,blue,third owner,11047.77,9
honda,model c,2021,274045,hybrid,4.7,manual,hatchback,red,third owner,16201.22,2
mercedes,model e,2008,74597,petrol,2.8,manual,suv,white,third owner,18470.26,15
honda,model c,2002,124081,hybrid,3.1,manual,suv,white,third owner,10447.99,21
honda,model c,2019,256142,petrol,1.8,cvt,hatchback,red,third owner,15422.27,4
mercedes,model c,2020,188962,electric,4.1,automatic,truck,black,first owner,23436.66,3
toyota,model b,2010,285383,petrol,3.4,automatic,coupe,white,third owner,8873.08,13
kia,model c,2018,33227,diesel,2.0,manual,sedan,red,first owner,19165.98,5
kia,model a,2005,269638,hybrid,1.1,cvt,sedan,blue,second owner,7154.3,18
volkswagen,model c,2004,218124,petrol,4.1,manual,coupe,black,third owner,6948.63,19
toyota,model e,2006,127346,diesel,1.8,automatic,truck,blue,third owner,12110.34,17
toyota,model b,2018,115288,petrol,1.3,automatic,sedan,red,second owner,16353.71,5
chevrolet,model d,2001,57304,petrol,4.5,cvt,suv,gray,third owner,8301.67,22
mercedes,model c,2001,110828,diesel,5.0,automatic,hatchback,red,first owner,12648.82,22
volkswagen,model a,2014,132906,petrol,2.2,automatic,coupe,gray,third owner,14555.15,9
chevrolet,model c,2013,106974,hybrid,1.7,automatic,coupe,white,second owner,14303.4,10
ford,model e,2008,165598,petrol,3.5,automatic,suv,black,first owner,8136.99,15
honda,model b,2005,250145,electric,2.0,cvt,hatchback,white,second owner,12345.22,18
ford,model b,2002,271909,electric,2.3,automatic,truck,black,second owner,11235.61,21
nissan,model b,2005,255721,diesel,1.9,manual,hatchback,red,third owner,8036.84,18
toyota,model a,2011,237343,hybrid,2.5,cvt,suv,blue,third owner,12555.62,12
toyota,model b,2022,81248,electric,1.4,cvt,coupe,white,second owner,23478.78,1
toyota,model d,2006,50076,electric,4.2,cvt,hatchback,gray,first owner,14098.98,17
kia,model d,2005,230500,hybrid,5.0,cvt,coupe,gray,second owner,7091.48,18
nissan,model d,2009,44551,electric,1.9,automatic,coupe,red,first owner,14086.61,14
chevrolet,model d,2009,177641,hybrid,2.7,automatic,hatchback,blue,third owner,11186.8,14
mercedes,model e,2022,195328,hybrid,2.2,automatic,hatchback,red,first owner,21013.64,1
chevrolet,model c,2009,267003,petrol,2.9,manual,truck,red,second owner,9467.58,14
bmw,model b,2009,225971,electric,3.2,manual,hatchback,blue,first owner,19982.86,14
bmw,model b,2021,56082,hybrid,1.5,cvt,coupe,red,second owner,24277.14,2
mercedes,model e,2023,206712,diesel,4.3,automatic,truck,red,third owner,22040.4,0
hyundai,model a,2015,89753,petrol,2.0,cvt,hatchback,white,second owner,15633.54,8
honda,model e,2011,167616,electric,2.7,automatic,suv,red,third owner,15372.59,12
toyota,model d,2021,155693,petrol,4.0,cvt,hatchback,gray,third owner,15587.16,2
kia,model d,2011,68855,petrol,1.7,cvt,sedan,blue,first owner,13879.68,12
hyundai,model b,2021,156450,electric,2.6,manual,sedan,blue,second owner,17851.89,2
ford,model a,2013,263789,petrol,3.5,manual,hatchback,white,third owner,12638.33,10
nissan,model e,2017,217105,hybrid,2.8,cvt,hatchback,white,second owner,15711.56,6
ford,model c,2007,152343,diesel,3.4,cvt,suv,red,second owner,9996.68,16
mercedes,model d,2020,292435,diesel,1.4,automatic,hatchback,red,first owner,20596.69,3
volkswagen,model e,2012,35660,petrol,4.8,automatic,hatchback,red,third owner,13168.45,11
hyundai,model e,2004,36819,electric,3.1,manual,truck,blue,first owner,13355.75,19
honda,model b,2020,291509,electric,4.8,manual,suv,white,first owner,20293.36,3
mercedes,model c,2003,232995,hybrid,4.4,manual,coupe,gray,first owner,10278.48,20
ford,model c,2002,208733,electric,4.5,automatic,coupe,gray,first owner,10997.14,21
mercedes,model c,2004,31408,petrol,2.0,cvt,truck,black,third owner,15128.53,19
volkswagen,model d,2013,182330,petrol,3.3,manual,coupe,white,third owner,13173.84,10
ford,model e,2008,71846,diesel,3.1,automatic,sedan,blue,second owner,12738.01,15
ford,model c,2017,124151,diesel,2.3,cvt,hatchback,red,second owner,18749.07,6
ford,model b,2021,111704,petrol,4.4,automatic,hatchback,white,third owner,19961.97,2
honda,model c,2003,129843,electric,2.1,automatic,truck,black,third owner,14260.81,20
hyundai,model a,2023,237976,petrol,1.7,manual,sedan,blue,second owner,17065.39,0
mercedes,model b,2008,87723,diesel,2.3,automatic,suv,red,second owner,15922.11,15
bmw,model d,2013,123151,electric,3.9,cvt,truck,blue,first owner,24736.23,10
toyota,model c,2002,219328,petrol,3.6,cvt,suv,white,second owner,5865.33,21
bmw,model e,2012,57498,electric,4.4,cvt,suv,gray,second owner,20874.28,11
kia,model b,2019,278215,hybrid,2.4,automatic,hatchback,gray,second owner,15662.85,4
hyundai,model b,2009,203240,petrol,2.1,automatic,suv,white,third owner,9694.54,14
hyundai,model e,2019,64056,hybrid,4.8,cvt,hatchback,white,second owner,17183.73,4
volkswagen,model a,2003,154393,electric,1.3,automatic,hatchback,red,third owner,11940.65,20
nissan,model c,2004,47750,diesel,1.9,automatic,hatchback,red,second owner,11941.29,19
volkswagen,model c,2020,175035,electric,2.5,automatic,suv,black,first owner,18501.91,3
nissan,model c,2003,255495,diesel,2.9,manual,coupe,gray,second owner,8773.8,20
volkswagen,model e,2001,290261,hybrid,2.2,manual,hatchback,blue,second owner,4480.92,22
chevrolet,model a,2005,289357,diesel,1.8,cvt,hatchback,red,first owner,7210.42,18
bmw,model c,2017,190249,hybrid,4.4,manual,coupe,black,first owner,20781.61,6
bmw,model b,2002,123982,petrol,2.2,cvt,truck,white,second owner,14202.33,21
mercedes,model c,2022,284597,hybrid,4.5,manual,suv,black,second owner,23252.91,1
toyota,model b,2003,157917,hybrid,1.8,automatic,truck,gray,third owner,8112.49,20
chevrolet,model c,2022,135016,electric,1.2,cvt,truck,gray,second owner,20562.29,1
ford,model d,2009,165861,diesel,4.1,cvt,suv,white,first owner,10455.81,14
honda,model d,2017,202032,hybrid,3.8,cvt,hatchback,red,first owner,14415.04,6
chevrolet,model a,2019,149044,hybrid,4.8,manual,truck,red,second owner,16780.58,4
kia,model d,2008,185918,diesel,4.6,manual,truck,black,first owner,7590.98,15
mercedes,model b,2019,93889,petrol,2.5,manual,truck,white,second owner,22360.83,4
chevrolet,model b,2019,187187,hybrid,3.4,cvt,suv,gray,second owner,16375.21,4
chevrolet,model b,2000,265106,hybrid,4.9,manual,coupe,black,first owner,6567.42,23
ford,model e,2017,25406,diesel,1.8,cvt,hatchback,gray,third owner,17668.05,6
kia,model d,2016,11097,diesel,2.0,manual,hatchback,blue,third owner,15126.5,7
honda,model c,2000,292593,electric,1.8,cvt,hatchback,black,first owner,7716.33,23
honda,model b,2006,117233,electric,1.6,automatic,sedan,black,third owner,14862.54,17
mercedes,model b,2016,88196,hybrid,4.0,automatic,suv,black,first owner,21773.24,7
volkswagen,model e,2006,134183,hybrid,5.0,cvt,sedan,gray,third owner,13262.34,17
chevrolet,model e,2023,276394,diesel,2.8,automatic,truck,red,third owner,15716.99,0
mercedes,model e,2008,234700,electric,2.6,manual,hatchback,gray,third owner,19414.85,15
kia,model a,2002,138086,petrol,3.6,manual,coupe,black,first owner,9364.51,21
bmw,model c,2010,150059,hybrid,2.3,automatic,coupe,blue,third owner,16754.8,13
toyota,model b,2016,209063,hybrid,4.1,cvt,sedan,black,third owner,11539.8,7
chevrolet,model b,2010,42595,electric,3.6,manual,sedan,blue,third owner,15628.04,13
kia,model d,2010,249918,petrol,2.6,manual,suv,gray,third owner,12017.39,13
volkswagen,model c,2004,34483,hybrid,2.8,manual,hatchback,white,first owner,9515.12,19
mercedes,model c,2005,257716,diesel,1.1,automatic,hatchback,black,first owner,14590.12,18
ford,model e,2012,54825,electric,2.7,cvt,suv,white,second owner,18101.06,11
bmw,model d,2005,116344,electric,2.7,automatic,sedan,black,first owner,17732.36,18
hyundai,model c,2016,83816,petrol,2.0,manual,truck,gray,first owner,18034.4,7
bmw,model a,2021,161084,hybrid,1.3,cvt,sedan,red,second owner,21051.97,2
toyota,model b,2016,102037,hybrid,4.4,cvt,suv,gray,first owner,17665.93,7
nissan,model c,2017,208529,petrol,3.8,manual,hatchback,gray,first owner,14249.5,6
mercedes,model b,2009,121134,petrol,1.8,automatic,truck,black,first owner,16865.78,14
bmw,model c,2006,47576,electric,1.1,cvt,truck,white,third owner,19345.37,17
mercedes,model e,2023,11363,petrol,3.2,cvt,sedan,black,second owner,24269.69,0
toyota,model d,2022,52216,electric,4.1,automatic,sedan,red,third owner,24371.85,1
ford,model e,2022,176129,electric,3.9,automatic,suv,red,second owner,17516.7,1
hyundai,model a,2014,84353,electric,4.4,automatic,hatchback,white,third owner,16663.82,9
volkswagen,model e,2013,144750,diesel,1.8,cvt,sedan,white,second owner,16868.63,10
chevrolet,model d,2018,196696,electric,1.9,cvt,suv,black,third owner,17063.62,5
bmw,model d,2004,17664,diesel,4.9,manual,truck,black,third owner,16132.99,19
ford,model d,2018,61999,diesel,4.7,automatic,hatchback,black,second owner,18505.95,5
ford,model a,2015,72838,diesel,3.7,cvt,hatchback,white,first owner,15990.12,8
mercedes,model d,2014,162578,petrol,1.5,manual,coupe,blue,third owner,15538.32,9
volkswagen,model e,2019,237252,diesel,4.5,automatic,sedan,red,third owner,13955.25,4
ford,model c,2001,153615,diesel,4.4,manual,hatchback,blue,third owner,6409.99,22
chevrolet,model b,2003,298660,electric,3.6,automatic,coupe,white,third owner,10848.2,20
hyundai,model b,2019,148189,hybrid,1.4,automatic,hatchback,white,second owner,18398.52,4
honda,model c,2021,134491,diesel,4.7,cvt,hatchback,white,third owner,17288.98,2
ford,model d,2012,108265,electric,3.6,automatic,truck,blue,first owner,15618.81,11
volkswagen,model d,2010,229056,electric,4.6,cvt,hatchback,red,third owner,12060.74,13
chevrolet,model c,2015,149809,electric,3.9,automatic,suv,black,first owner,19134.16,8
toyota,model b,2014,146454,diesel,4.4,manual,suv,black,first owner,16949.5,9
ford,model c,2015,120128,petrol,3.4,manual,hatchback,gray,first owner,15555.76,8
volkswagen,model d,2012,159371,diesel,1.7,automatic,hatchback,blue,first owner,10462.1,11
kia,model b,2011,24604,diesel,4.2,cvt,suv,white,third owner,14607.88,12
toyota,model d,2004,282393,hybrid,1.2,automatic,sedan,white,second owner,6417.84,19
volkswagen,model a,2023,5036,diesel,2.3,cvt,sedan,blue,second owner,21265.07,0
honda,model d,2019,198285,petrol,3.8,manual,sedan,red,first owner,14224.41,4
kia,model c,2014,32725,petrol,4.9,manual,truck,blue,second owner,16839.13,9
chevrolet,model e,2011,88177,hybrid,2.7,cvt,coupe,red,third owner,15303.45,12
bmw,model d,2001,284994,hybrid,4.1,automatic,truck,black,third owner,10295.24,22
kia,model e,2008,46621,electric,2.8,cvt,sedan,blue,third owner,13952.56,15
volkswagen,model e,2016,75892,hybrid,1.4,automatic,sedan,gray,third owner,15614.18,7
ford,model e,2009,265690,electric,2.7,cvt,hatchback,gray,second owner,12193.63,14
nissan,model e,2005,206654,petrol,2.5,cvt,truck,gray,first owner,9481.52,18
nissan,model a,2006,6627,hybrid,2.5,cvt,sedan,blue,third owner,13455.97,17
kia,model e,2016,259139,diesel,1.4,manual,coupe,blue,third owner,12912.93,7
mercedes,model e,2000,71152,diesel,3.1,automatic,coupe,gray,second owner,11948.24,23
toyota,model d,2009,23653,diesel,4.6,manual,hatchback,blue,second owner,13819.13,14
chevrolet,model b,2022,56152,diesel,4.2,automatic,coupe,red,second owner,20199.95,1
honda,model c,2014,124374,diesel,4.5,manual,coupe,blue,first owner,14682.55,9
hyundai,model c,2006,123433,electric,4.8,cvt,sedan,white,third owner,15091.98,17
mercedes,model a,2004,167597,hybrid,4.5,automatic,sedan,white,first owner,10741.21,19
toyota,model e,2006,190119,electric,1.8,manual,hatchback,white,second owner,13178.41,17
hyundai,model d,2012,10907,petrol,2.3,cvt,coupe,white,third owner,15874.52,11
chevrolet,model b,2006,140203,electric,2.9,cvt,truck,blue,first owner,12786.14,17
